Gender,Major,Study_Hours,Sleep_Hours,Attendance_Rate,Assignment_Score,Lab_Score,Class_Participation,Project_Score,Midterm_Score,Final_Score
Female,Engineering,29.178488216074314,6.106508058934762,97.88645851600991,70.75728269963729,94.91739642275644,45.934601017282276,52.45804145775241,63.13168061830368,45.55748990208652
Female,Engineering,41.172958315881274,9.061657139756226,95.39420470784017,71.1096116940339,55.94113389197581,81.79634943491536,51.55284380175778,75.22105198576065,37.825946228621014
Male,Engineering,33.42725346377704,3.796488679031957,89.5626790375749,89.25319605232156,93.74894389361168,92.99217631456648,77.70906277243995,87.20247256142889,48.912059549647736
Male,Science,34.567532191537836,11.70662280048999,71.09858718899817,59.78563200498245,46.20850381879508,54.50834128598901,88.10163605195255,75.1609603591481,48.94815647780997
Male,Engineering,35.69767280232204,8.584085213599078,71.26464168422527,91.01266594724449,79.39376214397913,66.14662053236519,76.86895952219275,53.38981979140563,43.29822157426362
Male,Engineering,34.47708560017315,7.334858371193739,98.53441281784151,82.4373556947509,94.41913110629463,90.32736222389141,92.03925359695573,86.17903502199906,52.62788690611024
Male,Science,36.42722759867544,6.91765899907557,60.41137983742768,70.94848868897623,50.12496630389377,9.85468514129424,51.67132665466108,90.29850643354769,47.14919831474805
Male,Science,43.29152530132431,7.428331112286485,88.64199892968578,72.90143082919343,98.0996176059553,23.207857786616504,68.33760382129701,64.47489325598599,46.41830881466916
Female,Science,31.965211697014702,7.781683642569007,88.24984650221049,62.832360359304786,67.1730016249307,70.89000062515825,61.8535195587089,83.20628696416752,39.41166822899923
Male,Science,37.09003757588512,7.967823378925085,84.9075816379919,87.60571663484873,96.74290650646147,82.37444619122996,72.3636484078561,71.32959505271967,46.34965771014916
Male,Science,29.102643057127732,7.833406699005173,99.60435384347463,75.64373711526339,80.60920261780282,85.70290283305779,53.618819659706126,94.45596778637214,47.27086345542626
Male,Science,44.40117215449473,7.134371021882873,72.47517743054901,66.04272713749218,58.09521219241309,41.51071768549326,97.70658207855362,92.26127790803699,43.62814778442369
Female,Science,23.2360769794073,6.7039923695390105,73.59887455172992,79.80250578804751,51.29815149502639,8.933990229186684,61.162770053468044,76.27159991548211,35.711477713486374
Male,Engineering,48.00940432910816,6.773090074519732,63.15757611786222,99.78672260256616,58.22410277350596,43.778147729961994,96.11538877417924,84.57527729067972,55.30537509815609
Male,Engineering,29.598420493556567,6.707637579470979,77.7119254617495,71.76311398282769,45.5810445557605,23.07345902070538,71.2946577518341,94.16748505110519,47.68172184504692
Female,Science,15.692248978819519,8.700655145300598,70.44194104939392,96.03457003893098,48.63207798059979,29.11964549966242,99.2762066627609,74.78585050391378,46.52919419940072
Male,Engineering,31.281044149107892,7.890335083421293,73.73546808710577,67.2508419962283,46.27962642078887,77.22675568375058,77.70291917301054,65.6625370244411,38.5856483621238
Male,Engineering,23.18948342525119,2.58941704800358,93.38287161022511,52.736635346249294,65.37661262449346,7.552708602588687,96.54164320879038,87.68330689547906,47.527020854417266
Male,Engineering,38.406435489887244,7.9838511647946415,97.41938054109983,60.21210531842144,87.73470257545519,82.75812174807021,50.26744943471114,61.00331273923459,41.62158343794684
Male,Science,23.473760206976092,7.292104292078163,67.42932288020742,70.9347571663842,48.48301325298041,42.76690858241691,87.41194030904501,69.4265574003021,34.65484861246938
Male,Science,25.538165667852205,6.971936865331154,74.90035726213864,60.98174642972845,47.81922599034015,59.60639311005951,95.15253265512577,93.28636185533969,43.79581182437468
Female,Engineering,11.104592690544692,6.417222320366672,97.14522248461577,50.01135191091278,78.60573697103985,8.9652231235679,56.986028348947706,86.22111701346574,41.23442024219066
Female,Science,25.476936807509233,8.68616907997902,62.47233842756891,95.75007688737637,51.83097891808398,33.735907835727964,54.806292586607576,70.19055026237496,39.842659754402256
Female,Engineering,5.761206733710434,8.421289693184287,63.69442112445514,92.19397056154645,45.8566022865395,8.970091901484578,71.22863035929778,60.73722512041787,33.45216055190093
Male,Engineering,14.160971765142767,5.840683498264586,66.51163956824918,87.11461157434735,50.01091469233466,96.15437228811096,96.68394530664676,67.79841954161182,52.212841965210735
Male,Engineering,37.604146561442974,7.610578430686803,83.80851336507499,58.390729782301435,95.42388375260657,80.72616493262504,77.11932800952194,64.20520746137166,40.53722256589241
Male,Engineering,37.85800158650832,5.542514898188071,66.0188908402399,56.0181788104993,89.28827516657145,45.963275435646025,76.3728231860866,58.804464397192696,37.85496373956403
Female,Science,34.254575617849646,4.930572752816604,98.72305525802935,53.38023747361916,61.24387374130565,22.36025483236711,57.056305914966096,87.16664567828283,30.98108772598099
Male,Science,20.33023856870787,6.059924163115053,77.86858109034081,86.20145943864605,79.34924603964356,93.34551052498522,50.03947555466094,62.603494342508576,42.657212704052476
Male,Science,29.5228864385802,8.293590208574138,80.06071841400666,96.44039803439426,72.23654042008229,34.45965957269718,90.50700453727306,72.70837350838819,48.60020219921139
Female,Engineering,29.963974609094315,8.42968756806413,69.86634463221625,71.52679104565185,80.62745580895384,16.098443168737475,54.37872814931191,69.29297234180545,47.258897062901966
Male,Science,18.416353108074574,7.769628130145939,78.83841009738934,55.95703359980241,80.96026914776556,56.31643884539549,81.6924909367662,99.10386893178153,45.38849684158283
Female,Engineering,45.0339830176715,8.087643680271995,86.47654530548046,75.61964103660533,77.72404090359957,94.37741203448161,95.73082272575957,69.55461220741103,51.54451256835638
Female,Science,38.77362290575671,7.774267430672437,90.0470854781617,67.4415953729315,55.96608211223852,0.3830290500322575,60.43259565792155,53.99912413983774,37.43959842580481
Female,Engineering,27.79035826170336,6.037777607165571,90.15472330839651,68.74124621749988,42.340385245769085,23.812484325399875,83.26364181184553,54.4912876286042,38.51259890064392
Male,Engineering,30.268858389945308,7.647883817010911,83.11564450776353,81.06653120778536,67.33400691940653,93.84476404104076,53.93492883537547,79.53768606765324,35.6741700261511
Male,Engineering,32.08382807947552,8.200614287841523,96.17439099975428,85.93590566311012,93.45843308144222,17.108596685716204,80.18775719188065,79.96817758691328,61.3567833030416
Male,Science,9.582651315757094,8.131436994720362,92.69631389224438,55.53017994365804,74.16983551111456,11.324345163981986,58.19658604766013,70.93794952413275,35.30670775299789
Male,Science,27.528226174794032,8.783370057211965,90.28192458794501,51.77951154032382,89.94346250211447,57.01872157998045,86.7976780257589,71.59218461560148,46.1479616250814
Male,Science,23.180157520022014,8.062455770801595,62.22422086721843,99.71651513428574,99.49746057767369,86.18438232948299,65.06156473969541,52.69662914204356,49.029955522608155
Male,Science,19.983799901050844,7.527172311312374,60.27511848878597,61.636417445777596,49.81697224829658,47.71098176939261,73.16955044023231,75.82732551946312,41.47518796291836
Male,Engineering,27.188997071140452,8.605225357474641,68.49789108781891,52.691526245422956,81.50665834851894,99.45642566845248,79.97152710138108,75.23697376901758,44.969817397577884
Female,Science,47.976865268495224,6.96021811112641,86.5409437565381,59.493766454796,80.45761442200148,67.91716995379929,58.56367053331198,57.47746592784723,41.587137620818986
Male,Science,36.4084286126701,5.677188023158424,76.44789955530183,51.94789231742321,98.7973268414967,7.407490721044773,87.08189093088104,55.19196930554638,46.80812825855586
Female,Engineering,24.28821010217203,6.755399554084354,76.09625037197247,69.59054473085858,99.13604403716802,99.28321316819753,65.13201703184073,56.17862452997453,46.01477560215276
Male,Engineering,35.72582781356159,5.882646032790326,95.38347552918455,90.12008922256621,81.20071670344777,40.78942367801904,83.11859299563767,55.051412324562925,42.757828232820465
Male,Engineering,43.99355436586002,5.987232587538427,95.82251392527354,67.06222248788603,54.616887518931655,28.740253384548254,57.91415253496868,80.485409776838,49.17661120578136
Male,Science,39.246336829127685,6.783221993926723,96.36701056214343,72.20917034391833,87.91335028783594,55.787918357788556,84.40588296031751,59.82413262014593,49.5461607912598
Female,Engineering,30.59630369920174,5.811370118500058,72.55512306060109,83.77933867837194,46.42174805266229,30.43075918208643,56.40940364052309,62.57150760937317,41.24835037180303
Female,Engineering,23.530632222944263,6.53805770554144,87.64223250957048,75.44470350349401,86.84195825029772,8.645750712015232,71.26782481349917,58.678607207571986,46.84651976721617
Female,Engineering,36.982233136135896,4.159577999569322,70.86532725097479,93.07228430106622,94.61176744868177,0.14283430791767193,62.36030368694384,97.89176522242515,47.79602714634631
Female,Science,33.934853854217494,7.319940561059408,67.624393322978,93.30178375228783,62.97000368610611,44.95833529202623,87.41876247140914,92.73087315759177,51.16290133947661
Male,Engineering,38.95193220027733,7.001808213043336,67.38529829389476,50.49553477455768,77.83811769898483,83.68634222265922,63.10175022534373,61.52474186757604,47.22479709039147
Female,Science,36.351718016819696,5.7743670533977145,73.68430483454377,88.90231532415996,65.80856392580958,57.231518563007654,94.08586531976981,66.3783146961063,45.23496236851969
Male,Science,40.49552715319335,7.988868502648607,77.19830479119287,73.03668001208369,66.26590329928771,99.92072989434408,94.59101057033064,60.49464211524986,50.47323503290892
Male,Engineering,24.64764788439432,8.406355206439837,93.23796684220274,99.44202706518315,58.6222533464872,28.68466456472,59.82206576113929,74.59379797304119,41.44349830613965
Female,Engineering,43.173940656343255,4.588660203446539,64.79564373890848,74.16160379377176,85.72777722701949,28.04550647600553,80.69229725038622,50.98052662371268,41.162362567430456
Female,Science,31.975996046923996,5.855912832150679,89.39703389579577,99.34479726941487,96.17059384999031,15.97494602339442,54.38588208599822,83.5684004448398,57.166878559653114
Female,Engineering,50.75260872625265,5.846286475319053,81.25819656757221,87.72846806028683,96.44505155406767,16.40635882653352,69.57685498008146,76.15790749088208,43.64818980534698
Female,Engineering,23.10812181910432,5.590145348336703,71.51781370703969,62.430244230665316,50.48687709249603,28.51865960100478,85.66608647506362,94.93194641505517,35.01355491686596
Female,Science,47.359638031652494,8.244212262897623,79.71278338131299,76.91974896434789,92.48461897939396,79.28400452735272,82.97116234249582,58.21963421642071,58.52730758155101
Female,Science,31.97910783462648,6.709260791840794,71.9976827910809,99.60678197392915,84.24588648562732,90.57567906364478,81.2350334703304,90.20546230305658,56.45988286600313
Female,Engineering,23.485819963855516,6.603227738034084,83.84327820953224,92.87653038759618,55.170244041417355,97.50871697076813,64.12704318312218,89.59805072333579,39.78669343591937
Female,Science,25.161141659456785,3.99420645338987,77.35375691420977,54.868344689561056,44.03707677529087,23.228965409645262,68.9012474717201,56.35905946084435,36.865265254892876
Male,Engineering,26.7965269180568,7.95312704531384,66.57622116315515,85.3185998404998,56.079836013062675,88.12975456140917,55.14730723501431,69.92796120720638,48.74478451017636
Female,Engineering,34.241659464019165,5.141112407719791,64.66332298222787,67.27897929354066,94.73249420689154,32.82550892773371,85.95114102168006,58.50763205722585,45.60606295866969
Female,Engineering,35.228354880355,7.089898945399493,81.8678272828852,50.349113094017405,77.99072049374634,11.28405445168844,75.19443983956367,62.73602502287744,53.583949415509025
Male,Science,24.26299996061421,7.416065406937287,96.09652133144414,70.17404845134998,83.2632796538723,87.00249255201656,85.43828161728273,63.16230874152722,37.15702281337246
Female,Engineering,29.75645407739017,9.040987893757976,73.75830746230741,61.73772108624856,55.42914106654575,63.61056346436186,62.44717623984364,77.81181970128864,43.968439833815246
Male,Engineering,51.42270358611864,5.036769401321331,89.32000428890493,90.94346352602358,83.1632893344892,16.47308960810617,66.22191143175331,70.57054658802328,54.550645664222074
Male,Engineering,47.275431701007115,2.470731766268762,86.34645419759067,66.86653044228828,41.68729037667543,42.98312575130026,66.71076686300573,97.38664020031527,49.40198771014505
Female,Science,34.36323669674032,7.2757743171305425,97.26219657237924,91.37618469769086,62.51928074638083,28.725769487706764,51.28712048736081,56.318507097350256,38.593255069160115
Male,Science,30.380034781682003,9.700766772266281,92.83924069196564,50.029896941739764,77.60520091253987,73.6794568710197,67.05239364153118,98.68460674250994,43.62593917308895
Male,Science,31.20031326718261,8.858419529409156,82.66421035621852,65.39095750130596,48.76579393247921,45.341623062426805,90.16522867590167,61.5319320107132,44.39137623966361
Male,Science,36.13517972730416,7.314489122911938,86.28121992936428,62.0582607153881,89.38021446681608,98.9279945106385,94.86492478748693,88.64369681909265,57.157793751056275
Male,Science,19.772074348015945,6.262545721551929,95.9354586633614,61.678368053430546,54.10187792871512,5.474498225959512,75.91091578179638,66.94849630864107,38.65878003621214
Female,Engineering,27.426234625766547,8.210683894955965,75.9807513834774,53.40933098827313,79.13686676910677,35.50152661362467,72.77508476096101,57.154069770865696,44.65325342462934
Male,Science,13.314159261224106,5.539680700443297,73.0717882343111,59.35621352052509,64.31182855451978,48.19001671099774,51.54123093496851,92.894459262312,30.694701391899002
Female,Science,33.992231226052795,7.714536654034329,60.432443345407854,77.777478494281,75.76261572865883,50.31335547483198,93.96021687926913,65.44304496182316,46.729319465424844
Male,Science,36.47195939702741,7.75820523874994,93.06204296765857,64.56805364188722,46.44703315773449,31.593582238563677,50.65051067129364,82.94277021134211,33.906365190683175
Male,Engineering,25.16813537700626,8.59031486124832,92.03922801613459,70.8697391164574,41.01476799529644,72.9240249097568,97.23750401051059,78.32218425433133,42.61105627564283
Male,Science,45.73986763290033,11.139490058366617,64.17818072400605,68.84334401735943,94.57386564281808,87.47470734889747,74.46081243440453,73.58781546954371,56.964647389796966
Male,Science,17.742343369976588,7.5886239507681506,83.07429524530801,93.79524624999473,56.177800526030964,93.8719301977863,67.09672467873634,74.79097363242695,43.0934865366101
Female,Engineering,15.356251197901798,6.236554561438751,78.55926792667549,95.26494995052578,89.18062016682754,80.50933767995262,96.210921742133,86.61189570461437,63.17770470077254
Female,Science,32.24451818559972,6.961638531712008,64.74836382036446,74.647848582793,99.961018028332,85.05801973065994,51.219549655504835,54.38864570617203,44.65703244783869
Male,Engineering,40.470983026121544,4.346386142666322,99.22272908242894,66.50779751578023,52.685875479934666,55.05453006199955,79.07124474345436,83.40903309789526,45.873361691298484
Male,Engineering,46.83927691457869,5.957930303366412,68.58783549853422,55.34003520011818,55.910244471001334,82.58882264268146,77.44662622496688,94.79060506992894,49.28993214941415
Female,Engineering,25.4111573713106,6.386076342830344,62.689367203622446,97.67014396910474,79.77158725807993,30.350390914795224,60.96602006056911,52.88940985099321,37.59192422625936
Male,Engineering,40.78680833431296,6.213867403098111,83.79389518007639,53.011347245014875,97.92691807603728,39.84787621092144,71.44437156751053,57.03266696168334,44.16073937871641
Male,Engineering,29.614915304992927,7.228532308050583,89.55466708532131,64.88251387841402,94.94886089144464,31.69130138185443,82.61320029718851,85.83159683510158,52.44269646740653
Male,Science,28.273727000591805,5.766370101426699,61.29773784188748,64.90331005850021,70.1725312039351,46.738733544792545,86.35655984409638,71.86408241223089,44.29128172901302
Female,Engineering,38.83659937486672,8.681546000986707,86.34870554908089,66.02006430701074,87.70661695160348,28.557961623863637,50.035842935328986,70.17743104068441,38.06321460414401
Female,Engineering,36.5232287841342,7.000310597377296,81.29167503805817,58.214342163620465,48.14475118599407,96.16114422544469,96.84267150455076,56.84833172721179,40.98255311057267
Female,Science,14.236078430157505,6.986049518292078,64.13060035500193,89.15807154618486,98.64629105224074,31.284462800566814,58.22626861964062,75.3385020358894,38.71526089797781
Male,Engineering,44.76540349725896,6.508157925230623,66.90095507785448,56.12489309829946,97.86119404215918,9.804453811093982,61.67902171111796,56.32726555981886,43.08524648875913
Male,Science,43.800913541474515,7.232786025788469,82.71897189264322,81.74533295765814,49.82373747275026,52.68171660504134,63.173672284692415,73.83102281552702,50.415664120717224
Female,Science,23.744372984904707,8.237647397001453,71.85430454053153,56.19230133529087,57.965387488186394,5.7099078445176366,51.891006827601764,88.18076494808284,28.468188029427097
Female,Science,33.95803533437409,5.699304676433649,97.53262914605264,53.52678187964783,46.009299850406016,11.054316630858052,56.15260617951625,62.913217894358176,32.82714357642372
Female,Engineering,34.94030186282739,6.012825266387115,92.74960917936204,95.47147518429382,56.30305593389078,21.93893891962463,99.3174961472081,74.03930840898636,48.772987824069546
Female,Engineering,32.60673765823907,6.544410956835003,99.34268826054652,59.506438315935284,88.95734736491241,46.43502498821417,65.7608368688643,99.60079846984178,36.77894589929622
Male,Engineering,24.4969484615458,4.981193614790177,70.38683355801656,91.0625077279852,62.69893642991557,43.32509323090279,55.76505451695247,84.33252116770186,36.90035468401873
Female,Science,23.283766320619485,5.771113210417753,98.78894531191908,77.2315435553568,45.3038180288055,79.96918620027913,55.349563058731164,92.06783856525993,36.90800740424945
Male,Engineering,29.744459290085548,6.285668689683011,77.24935479166231,53.89282598043848,60.533531486734276,73.94746538841133,85.97299838349859,70.74238032802728,39.31090066089005
Female,Engineering,41.72729019259364,8.311583771069092,73.90075181255018,97.77240957190338,98.88300005447681,42.63182939907013,92.72843320163204,88.39304615629277,56.878981806548
Male,Engineering,35.43600154594432,7.393841993502887,62.01398107877413,62.34805834959462,77.78101571555217,33.37042075756299,62.8476149754235,52.02545864706609,39.19972406535851
Female,Science,26.29385667913894,7.2903848670513165,62.110610314384104,92.98226726763033,64.96965678436946,31.64687840614986,51.04547561676175,56.14555912711225,35.26815163968922
Female,Science,37.716987106483444,8.276346943251959,87.68045023786618,58.44050028922821,49.9923108098362,77.3995087294009,61.154500922267786,60.15352964600311,42.429999928383
Female,Engineering,1.5145737936992454,6.793942317400905,78.31715977736111,92.69714410709264,99.17060783702169,5.2072406221269745,52.82578453983787,70.09759623076098,44.17165153763175
Female,Engineering,41.48765700372103,7.5856972748933345,69.06086504144423,50.6614406452647,89.25094055578774,1.2821649510605826,55.169746831502074,92.28724391628816,50.98989064370292
Male,Engineering,12.602862212219005,6.8451673706012555,84.55881225300931,75.58902282847403,56.88863814705516,79.5544391926648,71.57540599238212,67.31330253939652,29.04134085816584
Female,Engineering,26.375590585968677,7.398043524099442,70.11432473000445,88.47212897107784,44.204121743271365,47.71463759890493,61.49591854308163,82.73105967577314,43.47508510559255
Male,Science,18.80330105373856,6.125862013582627,83.1052701737769,96.73977587463916,43.39753344265348,13.088113855357598,75.79729392627117,85.46571474017418,39.132255107189614
Male,Science,17.053185242790942,3.341774262585356,74.36834987930762,95.46010681032436,47.22268897033203,23.556593459450127,62.67468766285952,79.30911770441708,38.263027147010796
Male,Science,41.608267873785195,6.798581256720544,92.94208906447275,90.98124347738224,74.8461150168653,93.25039530973825,97.02686505514738,67.86209840850681,51.81541827403677
Male,Science,25.32298798688109,9.13412220414991,92.82784643067117,94.4095674830652,95.72580527232955,85.9502975624898,95.29719839631323,78.85266708567721,53.46224275789595
Female,Engineering,33.46503881730716,8.389323103362388,79.09401592489606,59.960984291853826,69.80460568035906,70.97850502239726,78.3403052505233,67.1132796394873,45.06872801877885
Male,Engineering,29.53079421120816,8.448096226886756,74.03276437340062,64.20921478558644,90.57672894737183,48.22252303373266,67.7211995993693,54.1936869276006,38.91106769295412
Male,Engineering,34.770408272231215,8.854196082709327,74.50239186236378,64.44842624605292,66.75319719158847,52.032362619138574,69.05734410173677,99.64019890930072,41.25233950590804
Male,Science,30.768218910602553,7.132986386442156,92.22858102672872,68.85269655008494,82.51501274606952,97.52445352839587,70.59261415722484,56.35912268162554,42.53801582251905
Female,Engineering,17.170077758114303,7.295973561108394,73.12717931190448,69.66603351925943,83.91236423719005,96.57704438842872,86.3789661067472,53.61741919180287,44.808382717149854
Female,Science,39.9626681944714,6.073522156848474,68.36237494827384,77.22776623273377,50.43782235420032,21.526904578583427,72.5819497759419,93.92653746035779,47.818394835196074
Female,Science,25.062434168386876,6.5258907159594255,63.38753367501227,57.99398816832207,61.67296353854871,81.11045663053181,92.83649732529487,65.09173304464476,47.736889706378285
Female,Engineering,14.43418101340249,7.923656724656713,78.66772483537633,84.56233318929947,78.23812939228144,19.72426661670168,97.20473929651823,82.51484870367538,42.14641775157324
Male,Engineering,25.718848390340874,8.805826655753224,79.28528395679368,58.37832696522533,44.24179649106197,21.35374778839514,66.7973076689467,66.45028648311164,36.842770059311064
Male,Engineering,45.00759790634311,6.790830586478501,93.63634841611628,65.51542410522738,61.692411265777395,67.60930341645768,78.034724068784,69.57271353972357,51.64767868983762
Female,Science,38.50221742113493,6.324716102722883,68.84954785784257,75.1672565303077,72.08796797687154,40.50010985875484,54.75282684162822,63.10564860083983,47.4632915930473
Male,Engineering,26.513478655921407,7.0007919382848955,75.23965094673599,89.82202807617386,99.77346958267832,93.15444071065203,60.02345238831795,67.15220028965051,46.48315375220189
Male,Science,26.507422956815713,7.901810123393672,92.33622955574764,86.97346166193637,68.47201375734645,8.900973489600883,70.673288335508,70.53502002932716,40.0949739408461
Male,Engineering,26.783649487826175,4.834217775799687,92.94494442995894,82.27671782052612,88.96340542685942,51.152564080949304,60.31013579508894,86.02080345461715,45.60461397887449
Female,Science,50.76747983560841,3.555728570294143,75.38444303915072,57.78866302900851,65.92403710399707,91.85215304431212,93.82802453943589,75.57680971173959,46.00774443360872
Female,Science,33.819354522315535,6.174194725762625,78.36496093146724,77.35226728077889,87.78344335718253,90.41136604795051,57.9143128029549,97.17826085784884,47.6608703617966
Male,Engineering,34.300416471910694,5.168931361128762,72.13143563397132,54.37232508999427,75.7248880972065,15.652921341574121,72.7830410776546,52.094019691938776,42.842351916548004
Female,Science,40.30283454031842,6.2377897035290335,97.30219513677248,68.86815883983255,93.1957264901439,36.663770009645646,80.28496202299378,75.1534161316014,51.652839495445306
Female,Science,32.387891590265134,6.778329521773792,64.7457506296632,70.67582651449796,64.6565531410066,61.912140004669624,84.59319540804222,79.2112394415859,44.759534675017576
Female,Engineering,27.409578541792968,6.3201273864654794,97.3499769200588,51.99057197228769,76.25826518928874,15.939488477140218,69.15346848632534,96.0098493037137,42.31488668824554
Female,Science,28.036501509150217,9.178701301706118,87.35465807341373,63.69940497349859,77.80112083712964,96.80221720457386,93.45495343623642,52.45792618107138,42.18897486794897
Female,Engineering,29.28398740585936,7.49011714690348,81.26288610746926,97.78247336332447,65.0429765080284,91.47493287276603,78.41595755389628,78.6749792467608,52.19554682497563
Male,Science,29.627777634901584,7.450711539416242,61.30636243137984,97.68163039148448,48.65872262124889,16.695017903446917,71.97538902237758,92.68149642639784,43.38811211807383
Female,Engineering,37.2762954363698,7.933310716065103,79.02384767288034,67.61635271262696,45.61356441474013,12.115546126098542,53.36203170260183,62.09638640596183,34.99389585875568
Male,Engineering,30.519458858072994,5.291750323328847,76.3099242001093,52.1550054474162,41.00029303597799,8.54084828082653,73.23447342225825,93.81461742619688,36.57409047102354
Male,Science,37.32640077215579,8.558667681130403,66.4487524790049,58.954746966409076,92.41205585471288,90.94436640366311,91.03679204078651,50.952170463714594,48.40730521015599
Female,Science,29.192834198914177,6.88635357019681,86.25638414002628,69.610889671677,54.18849473432167,19.362380979546078,80.72705091106577,86.6227314566865,39.996228530204164
Male,Science,30.786351903160906,8.00572092586182,98.84603629473143,97.38898489846149,52.69040495690608,41.62849285443547,91.60812268645591,96.65566105843266,52.43229243990151
Male,Science,10.017993154678923,5.3922141504397665,82.487552442581,57.059953176859246,84.16212402556394,44.8851365652003,74.70058352996529,82.85988308200311,37.04857367849411
Male,Science,39.16327674702482,4.669361850975903,88.59013105775783,88.1757921834106,59.20096678524351,59.901104421356756,55.92308525472409,71.9514621990224,51.67180117462144
Female,Engineering,33.46488475897993,8.226834487037543,62.73801810264067,55.4341269687346,70.3626815447102,7.173534374742497,50.68199229179405,52.2440508236359,42.37412567922391
Female,Science,39.98010109859652,7.564614289146275,76.70667983267978,99.06287886956383,49.750663917847376,22.675861740051594,65.16097733592956,96.00569066613144,41.79869230678654
Male,Engineering,1.0374462180631063,5.646922668463734,64.65433940657984,69.08082495545675,97.58474328771815,93.1490386918926,84.89952357488963,73.51481113457874,42.67997508622186
Female,Engineering,50.883747047807276,5.695505378087958,84.51183342146041,88.7617269449528,91.09488400103425,90.84101072685695,89.51299519708469,51.4498372167974,51.26361657539582
Female,Science,28.60410371844826,8.688152176622154,97.53928632856619,67.12955414055659,91.8273773779002,78.12906474056922,64.78764173101646,84.4910535664381,44.5023102659945
Female,Engineering,41.081828167375164,5.2158821606990085,86.47110929886554,81.38344385794043,64.40642491432031,1.9401245618215435,74.78269604416235,74.0918626788129,54.236473039908766
Female,Engineering,19.60094072874469,9.464009429883944,63.07212193257686,59.60080423700184,85.74167282243036,32.70067684961021,71.05594522170408,56.217265872120535,36.852787141385825
Male,Engineering,36.1277390506257,5.649068898028197,74.18664819940331,57.30105096484813,48.63256932338681,62.79587353429078,70.5261392175714,60.71359046551298,41.89268744487054
Male,Engineering,19.46584436826344,7.957587888412575,82.02653517763406,96.90320697840656,40.517140155506816,27.519021177347568,61.567435660007526,53.22453402279231,38.167420677254036
Female,Science,23.76231039304195,6.507072286376523,76.12831024533008,95.88236389522167,41.19837595468169,90.95866950537773,56.818555251472915,78.71467698542868,36.35258887637296
Female,Engineering,49.14031353866786,7.904781146623515,93.3457604190069,94.37344701064413,75.19610424427363,63.38894618324419,59.83442791156065,81.10147396260047,46.15181178555993
Male,Science,28.093175992366533,6.183828996828711,92.58684018839958,81.27167250832967,67.32369431487645,7.19067173164456,52.766619358167304,75.28711491777221,32.41321996542167
Male,Science,32.17432873179723,6.755810640891559,84.47324080412886,90.41341056081392,71.08092093451118,90.9005588835703,59.90653709117885,90.85510665013075,43.181971761156696
Female,Engineering,38.70067730688754,7.061378763093582,74.9383178053082,53.451846845568745,40.44778842503317,95.77666581762226,50.46004488126897,93.05044106540068,27.29641178982501
Male,Science,34.95681887972604,5.496718816327791,70.21345495052977,66.73945209453396,65.36119717944554,7.771241839172549,81.36292003179892,80.78121983415633,45.998295795500276
Female,Science,31.504189051435766,8.11123651813019,64.23497272852518,65.68515623785781,83.08408967205165,53.23602348613149,65.81877036938414,50.637823985371526,51.5298162992874
Female,Science,33.64961002466225,6.230179650292622,74.19590733946217,81.78226609763067,66.56162211804616,30.336428221417044,98.65723557134544,84.76148278738678,49.511761874465684
Male,Engineering,54.03415585238275,6.657100126989972,76.52690068830879,67.79788867353203,83.93315237873333,39.283907648140236,59.68585253881489,70.89996084601758,40.387868483181656
Male,Science,29.423812029664145,5.508475938087232,87.03291700416294,57.42533908218404,53.98113786381009,17.965121795534188,67.2914285154797,78.27787416131935,34.78387354006128
Female,Science,32.010990467149675,3.1564995118070343,86.32639297190295,79.82335377067719,88.78852026890353,57.807210201241254,67.89205793207665,82.45403010094422,44.334262546227045
Female,Science,40.50654396007612,6.713458356099746,62.804325585650275,90.71919603345407,75.30587442720713,95.79793532488907,50.42257480312303,67.51183071635384,41.51123753235501
Male,Engineering,41.05525932957984,10.618923132419374,75.81037261724632,69.10617472299866,52.645785965794374,50.30726002716091,91.96039765197295,95.8549252585897,53.81044714043081
Female,Science,41.8703030556038,8.176906431847035,67.27115468869448,56.61343575492408,54.20322855122998,8.291458139448116,51.599723007216234,56.69874333748906,40.343545483414516
Male,Engineering,36.38730222029184,6.971109430398408,66.27250821267222,59.83440986564115,77.68182787417223,62.000133347740835,97.00899173646206,83.57559036405186,43.87662452958638
Female,Engineering,18.569950872695166,6.605663756187599,93.09208598948985,61.8741652584692,89.7963755927466,34.022299445125704,94.60371755468103,50.21797899782902,45.14862203537725
Male,Engineering,46.334315323010955,7.0336988392180695,61.6766086686503,64.99487964972681,64.93766692174931,85.59251895912978,76.77609580429818,96.23255527025904,58.426077448338575
Male,Engineering,18.53654606981312,7.820678672762815,76.76731503608485,82.13975352531546,55.49802574765553,43.467814831647026,77.1797787455646,55.62520666190458,48.12080253033609
Male,Engineering,33.02635465239033,5.228780777036732,66.72814623066073,80.04727422688595,92.02069641463603,19.28396089422456,82.68889614780781,54.74421150737873,59.25436975734953
Female,Engineering,22.457241499806422,8.671482542003307,95.17320862713896,84.80399307835197,80.1560975050501,19.110562269114496,69.35250059674435,66.65038165261221,36.633705621445465
Female,Science,29.358616534070073,8.073071973161866,82.28162053100141,68.12509922657566,66.8851292369846,76.87641807211604,82.36111416989277,68.67831430195403,58.95832819924737
Male,Engineering,33.2876241030348,8.077278588561901,69.25522545507393,91.19988259399892,69.27401171675811,26.55875983073599,52.238419434424344,60.71500361614393,38.7450754796441
